OrderDate;Product Name;Category Name;Order;Order Price;Product Price;Gap Price;Gross Product Sales;Nett Product Sales
1997-10-13 00:00:00;Flotemysost;Dairy Products;1;21,5;21,5;0;430;427
1997-10-13 00:00:00;Lakkalikööri;Beverages;2;36;36;0;900;894,75
1997-10-13 00:00:00;Raclette Courdavault;Dairy Products;1;55;55;0;2310;2303,6999999999998
1997-10-14 00:00:00;Chang;Beverages;1;19;19;0;95;95
1997-10-14 00:00:00;Chef Anton's Cajun Seasoning;Condiments;1;22;22;0;132;132
1997-10-14 00:00:00;Chocolade;Confections;1;12,75;12,75;0;306;306
1997-10-14 00:00:00;Guaraná Fantástica;Beverages;1;4,5;4,5;0;157,5;157,5
1997-10-14 00:00:00;Raclette Courdavault;Dairy Products;1;55;55;0;1925;1925
1997-10-14 00:00:00;Röd Kaviar;Seafood;1;15;15;0;525;525
1997-10-15 00:00:00;Gorgonzola Telino;Dairy Products;1;12,5;12,5;0;250;250
1997-10-15 00:00:00;Mascarpone Fabioli;Dairy Products;1;32;32;0;128;128
1997-10-16 00:00:00;Ipoh Coffee;Beverages;1;46;46;0;1104;1104
1997-10-16 00:00:00;Outback Lager;Beverages;1;15;15;0;420;415,80000000000001
1997-10-16 00:00:00;Pâté chinois;Meat/Poultry;1;24;24;0;504;504
1997-10-16 00:00:00;Pavlova;Confections;1;17,45;17,45;0;349;349
1997-10-16 00:00:00;Raclette Courdavault;Dairy Products;1;55;55;0;440;440
1997-10-16 00:00:00;Ravioli Angelo;Grains/Cereals;1;19,5;19,5;0;780;780
1997-10-17 00:00:00;Camembert Pierrot;Dairy Products;1;34;34;0;340;340
1997-10-17 00:00:00;Chef Anton's Gumbo Mix;Condiments;1;21,35;21,35;0;85,4;85,400000000000006
1997-10-17 00:00:00;Inlagd Sill;Seafood;1;19;19;0;95;95
1997-10-17 00:00:00;Manjimup Dried Apples;Produce;1;53;53;0;1484;1484
1997-10-17 00:00:00;Northwoods Cranberry Sauce;Condiments;1;40;40;0;1600;1600
1997-10-20 00:00:00;Teatime Chocolate Biscuits;Confections;1;9,2;9,2;0;46;46
1997-10-20 00:00:00;Zaanse koeken;Confections;1;9,5;9,5;0;47,5;47,5
1997-10-21 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;38;38;0;1140;1140
1997-10-21 00:00:00;Jack's New England Clam Chowder;Seafood;1;9,65;9,65;0;405,3;405,30000000000001
1997-10-21 00:00:00;Perth Pasties;Meat/Poultry;2;65,6;65,6;0;4034,4;4034,25
1997-10-21 00:00:00;Teatime Chocolate Biscuits;Confections;1;9,2;9,2;0;110,4;110,40000000000001
1997-10-22 00:00:00;Alice Mutton;Meat/Poultry;1;39;39;0;1053;1046,25
1997-10-22 00:00:00;Chang;Beverages;1;19;19;0;570;562,5
1997-10-22 00:00:00;Escargots de Bourgogne;Seafood;1;13,25;13,25;0;159;156
1997-10-22 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;38;38;0;684;679,5
1997-10-22 00:00:00;Gumbär Gummibärchen;Confections;1;31,23;31,23;0;936,9;936,89999999999998
1997-10-22 00:00:00;Ikura;Seafood;1;31;31;0;558;558
1997-10-22 00:00:00;Rogede sild;Seafood;1;9,5;9,5;0;1045;1045
1997-10-22 00:00:00;Spegesild;Seafood;1;12;12;0;288;288
1997-10-22 00:00:00;Zaanse koeken;Confections;1;9,5;9,5;0;475;462,5
1997-10-23 00:00:00;Flotemysost;Dairy Products;1;21,5;21,5;0;645;645
1997-10-23 00:00:00;Ikura;Seafood;1;31;31;0;651;651
1997-10-24 00:00:00;Gudbrandsdalsost;Dairy Products;1;36;36;0;900;898,75
1997-10-24 00:00:00;Manjimup Dried Apples;Produce;1;53;53;0;371;371
1997-10-24 00:00:00;Sir Rodney's Scones;Confections;2;20;20;0;370;368,39999999999998
1997-10-24 00:00:00;Sirop d'érable;Condiments;1;28,5;28,5;0;285;285
1997-10-24 00:00:00;Tourtière;Meat/Poultry;1;7,45;7,45;0;111,75;111,75
1997-10-27 00:00:00;Carnarvon Tigers;Seafood;1;62,5;62,5;0;750;747
1997-10-27 00:00:00;Inlagd Sill;Seafood;1;19;19;0;760;760
1997-10-27 00:00:00;Nord-Ost Matjeshering;Seafood;1;25,89;25,89;0;77,67;76,920000000000002
1997-10-27 00:00:00;Pavlova;Confections;1;17,45;17,45;0;349;349
1997-10-27 00:00:00;Queso Manchego La Pastora;Dairy Products;1;38;38;0;1368;1368
1997-10-27 00:00:00;Tarte au sucre;Confections;1;49,3;49,3;0;986;986
1997-10-27 00:00:00;Tourtière;Meat/Poultry;1;7,45;7,45;0;298;288
1997-10-28 00:00:00;Flotemysost;Dairy Products;1;21,5;21,5;0;172;172
1997-10-28 00:00:00;Steeleye Stout;Beverages;1;18;18;0;378;378
1997-10-29 00:00:00;Chang;Beverages;1;19;19;0;57;57
1997-10-29 00:00:00;Gorgonzola Telino;Dairy Products;1;12,5;12,5;0;625;625
1997-10-29 00:00:00;Gula Malacca;Condiments;1;19,45;19,45;0;972,5;970
1997-10-29 00:00:00;Rhönbräu Klosterbier;Beverages;1;7,75;7,75;0;325,5;325,5
1997-10-29 00:00:00;Scottish Longbreads;Confections;1;12,5;12,5;0;562,5;562,5
1997-10-30 00:00:00;Gumbär Gummibärchen;Confections;1;31,23;31,23;0;468,45;468,44999999999999
1997-10-30 00:00:00;Ikura;Seafood;1;31;31;0;496;496
1997-10-30 00:00:00;Sirop d'érable;Condiments;1;28,5;28,5;0;142,5;142,5
1997-10-31 00:00:00;Filo Mix;Grains/Cereals;1;7;7;0;28;28
1997-10-31 00:00:00;Jack's New England Clam Chowder;Seafood;1;9,65;9,65;0;115,8;115,8
1997-10-31 00:00:00;Pâté chinois;Meat/Poultry;1;24;24;0;144;144
1997-11-03 00:00:00;Alice Mutton;Meat/Poultry;1;39;39;0;780;779
1997-11-03 00:00:00;Chef Anton's Cajun Seasoning;Condiments;1;22;22;0;550;550
1997-11-03 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;38;38;0;380;379,5
1997-11-03 00:00:00;Queso Cabrales;Dairy Products;1;21;21;0;105;105
1997-11-03 00:00:00;Raclette Courdavault;Dairy Products;1;55;55;0;550;549,5
1997-11-04 00:00:00;Boston Crab Meat;Seafood;1;18,4;18,4;0;110,4;110,40000000000001
1997-11-04 00:00:00;Camembert Pierrot;Dairy Products;1;34;34;0;510;510
1997-11-04 00:00:00;Chai;Beverages;1;18;18;0;900;900
1997-11-04 00:00:00;Nord-Ost Matjeshering;Seafood;1;25,89;25,89;0;388,35;388,35000000000002
1997-11-04 00:00:00;Pâté chinois;Meat/Poultry;1;24;24;0;288;288
1997-11-04 00:00:00;Sir Rodney's Scones;Confections;1;10;10;0;300;300
1997-11-04 00:00:00;Valkoinen suklaa;Confections;1;16,25;16,25;0;650;650
1997-11-05 00:00:00;Gorgonzola Telino;Dairy Products;1;12,5;12,5;0;37,5;37,350000000000001
1997-11-05 00:00:00;Louisiana Fiery Hot Pepper Sauce;Condiments;1;21,05;21,05;0;210,5;210
1997-11-05 00:00:00;Pavlova;Confections;1;17,45;17,45;0;261,75;261
1997-11-06 00:00:00;Lakkalikööri;Beverages;1;18;18;0;360;360
1997-11-06 00:00:00;Manjimup Dried Apples;Produce;1;53;53;0;1590;1588,5
1997-11-06 00:00:00;Sir Rodney's Scones;Confections;1;10;10;0;400;398
1997-11-07 00:00:00;Filo Mix;Grains/Cereals;1;7;7;0;175;175
1997-11-07 00:00:00;Grandma's Boysenberry Spread;Condiments;1;25;25;0;750;750
1997-11-07 00:00:00;Lakkalikööri;Beverages;1;18;18;0;360;360
1997-11-07 00:00:00;Nord-Ost Matjeshering;Seafood;1;25,89;25,89;0;388,35;388,35000000000002
1997-11-07 00:00:00;Rössle Sauerkraut;Produce;1;45,6;45,6;0;912;912
1997-11-07 00:00:00;Tofu;Produce;1;23,25;23,25;0;372;372
1997-11-10 00:00:00;Original Frankfurter grüne Soße;Condiments;1;13;13;0;26;25,800000000000001
1997-11-10 00:00:00;Sirop d'érable;Condiments;1;28,5;28,5;0;570;568
1997-11-11 00:00:00;Jack's New England Clam Chowder;Seafood;1;9,65;9,65;0;115,8;115,8
1997-11-11 00:00:00;Konbu;Seafood;1;6;6;0;24;24
1997-11-11 00:00:00;Louisiana Fiery Hot Pepper Sauce;Condiments;1;21,05;21,05;0;842;842
1997-11-11 00:00:00;Rhönbräu Klosterbier;Beverages;1;7,75;7,75;0;155;155
1997-11-12 00:00:00;Filo Mix;Grains/Cereals;1;7;7;0;126;126
1997-11-12 00:00:00;Inlagd Sill;Seafood;1;19;19;0;114;114
1997-11-12 00:00:00;Pavlova;Confections;1;17,45;17,45;0;52,35;52,350000000000001
1997-11-13 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;38;38;0;532;529,20000000000005
1997-11-13 00:00:00;Rogede sild;Seafood;1;9,5;9,5;0;380;372
1997-11-13 00:00:00;Rössle Sauerkraut;Produce;1;45,6;45,6;0;228;227
1997-11-13 00:00:00;Steeleye Stout;Beverages;1;18;18;0;630;623
1997-11-14 00:00:00;Aniseed Syrup;Condiments;1;10;10;0;200;200
1997-11-14 00:00:00;Camembert Pierrot;Dairy Products;1;34;34;0;1700;1700
1997-11-14 00:00:00;Chang;Beverages;1;19;19;0;285;282
1997-11-14 00:00:00;Mozzarella di Giovanni;Dairy Products;1;34,8;34,8;0;1218;1218
1997-11-17 00:00:00;Boston Crab Meat;Seafood;1;18,4;18,4;0;920;910
1997-11-17 00:00:00;Spegesild;Seafood;1;12;12;0;336;334,60000000000002
1997-11-18 00:00:00;Carnarvon Tigers;Seafood;1;62,5;62,5;0;1500;1500
1997-11-18 00:00:00;Gula Malacca;Condiments;1;19,45;19,45;0;311,2;311,19999999999999
1997-11-18 00:00:00;Mozzarella di Giovanni;Dairy Products;1;34,8;34,8;0;243,6;243,59999999999999
1997-11-18 00:00:00;Raclette Courdavault;Dairy Products;1;55;55;0;2475;2475
1997-11-19 00:00:00;Gorgonzola Telino;Dairy Products;1;12,5;12,5;0;100;100
1997-11-19 00:00:00;Gudbrandsdalsost;Dairy Products;2;72;72;0;2520;2520
1997-11-19 00:00:00;Jack's New England Clam Chowder;Seafood;1;9,65;9,65;0;337,75;337,75
1997-11-19 00:00:00;Konbu;Seafood;1;6;6;0;36;36
1997-11-19 00:00:00;Singaporean Hokkien Fried Mee;Grains/Cereals;1;14;14;0;392;392
1997-11-19 00:00:00;Tarte au sucre;Confections;1;49,3;49,3;0;443,7;443,69999999999999
1997-11-19 00:00:00;Vegie-spread;Condiments;1;43,9;43,9;0;395,1;395,10000000000002
1997-11-20 00:00:00;Boston Crab Meat;Seafood;1;18,4;18,4;0;736;736
1997-11-20 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;2;76;76;0;1634;1634
1997-11-20 00:00:00;Lakkalikööri;Beverages;1;18;18;0;180;180
1997-11-20 00:00:00;Raclette Courdavault;Dairy Products;1;55;55;0;330;330
1997-11-20 00:00:00;Tunnbröd;Grains/Cereals;1;9;9;0;396;396
1997-11-21 00:00:00;Raclette Courdavault;Dairy Products;1;55;55;0;1375;1371,25
1997-11-21 00:00:00;Rogede sild;Seafood;1;9,5;9,5;0;380;374
1997-11-21 00:00:00;Tofu;Produce;1;23,25;23,25;0;116,25;115,5
1997-11-24 00:00:00;Chai;Beverages;1;18;18;0;144;144
1997-11-24 00:00:00;Gudbrandsdalsost;Dairy Products;1;36;36;0;108;108
1997-11-24 00:00:00;Gumbär Gummibärchen;Confections;1;31,23;31,23;0;374,76;373,56
1997-11-24 00:00:00;Nord-Ost Matjeshering;Seafood;1;25,89;25,89;0;776,7;776,70000000000005
1997-11-24 00:00:00;Röd Kaviar;Seafood;1;15;15;0;225;225
1997-11-24 00:00:00;Valkoinen suklaa;Confections;1;16,25;16,25;0;325;323
1997-11-25 00:00:00;Boston Crab Meat;Seafood;1;18,4;18,4;0;55,2;55,200000000000003
1997-11-25 00:00:00;Longlife Tofu;Produce;1;10;10;0;50;50
1997-11-25 00:00:00;Rogede sild;Seafood;1;9,5;9,5;0;38;38
1997-11-26 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;38;38;0;1140;1132,5
1997-11-26 00:00:00;Gudbrandsdalsost;Dairy Products;1;36;36;0;900;893,75
1997-11-26 00:00:00;Ravioli Angelo;Grains/Cereals;1;19,5;19,5;0;273;269,5
1997-11-26 00:00:00;Zaanse koeken;Confections;1;9,5;9,5;0;285;277,5
1997-11-27 00:00:00;Carnarvon Tigers;Seafood;1;62,5;62,5;0;1312,5;1308,3
1997-11-27 00:00:00;Gudbrandsdalsost;Dairy Products;1;36;36;0;720;716
1997-11-27 00:00:00;Inlagd Sill;Seafood;1;19;19;0;380;376
1997-11-27 00:00:00;Raclette Courdavault;Dairy Products;1;55;55;0;385;385
1997-11-27 00:00:00;Sasquatch Ale;Beverages;1;14;14;0;420;420
1997-11-27 00:00:00;Scottish Longbreads;Confections;1;12,5;12,5;0;75;73,799999999999997
1997-11-27 00:00:00;Tarte au sucre;Confections;1;49,3;49,3;0;1479;1479
1997-11-27 00:00:00;Wimmers gute Semmelknödel;Grains/Cereals;1;33,25;33,25;0;798;798
1997-11-28 00:00:00;Filo Mix;Grains/Cereals;1;7;7;0;420;420
1997-11-28 00:00:00;Gumbär Gummibärchen;Confections;1;31,23;31,23;0;624,6;624,60000000000002
1997-11-28 00:00:00;Mascarpone Fabioli;Dairy Products;1;32;32;0;320;320
1997-11-28 00:00:00;Outback Lager;Beverages;1;15;15;0;600;600
1997-12-01 00:00:00;Ipoh Coffee;Beverages;1;46;46;0;1380;1372,5
1997-12-01 00:00:00;NuNuCa Nuß-Nougat-Creme;Confections;1;14;14;0;168;165
1997-12-01 00:00:00;Schoggi Schokolade;Confections;1;43,9;43,9;0;1756;1756
1997-12-02 00:00:00;Chartreuse verte;Beverages;1;18;18;0;288;288
1997-12-02 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;38;38;0;2280;2280
1997-12-02 00:00:00;Manjimup Dried Apples;Produce;1;53;53;0;1484;1484
1997-12-02 00:00:00;NuNuCa Nuß-Nougat-Creme;Confections;1;14;14;0;490;481,25
1997-12-02 00:00:00;Rhönbräu Klosterbier;Beverages;1;7,75;7,75;0;139,5;139,5
1997-12-02 00:00:00;Zaanse koeken;Confections;1;9,5;9,5;0;285;285
1997-12-03 00:00:00;Aniseed Syrup;Condiments;1;10;10;0;200;198
1997-12-03 00:00:00;Chartreuse verte;Beverages;1;18;18;0;2340;2327
1997-12-03 00:00:00;Guaraná Fantástica;Beverages;1;4,5;4,5;0;90;90
1997-12-03 00:00:00;Gustaf's Knäckebröd;Grains/Cereals;1;21;21;0;126;126
1997-12-03 00:00:00;Sir Rodney's Scones;Confections;1;10;10;0;400;400
1997-12-04 00:00:00;Louisiana Fiery Hot Pepper Sauce;Condiments;1;21,05;21,05;0;1684;1676
1997-12-05 00:00:00;Chang;Beverages;1;19;19;0;760;760
1997-12-05 00:00:00;Scottish Longbreads;Confections;1;12,5;12,5;0;500;500
1997-12-05 00:00:00;Singaporean Hokkien Fried Mee;Grains/Cereals;1;14;14;0;28;28
1997-12-05 00:00:00;Uncle Bob's Organic Dried Pears;Produce;1;30;30;0;1050;1050
1997-12-08 00:00:00;Camembert Pierrot;Dairy Products;1;34;34;0;510;510
1997-12-08 00:00:00;Filo Mix;Grains/Cereals;1;7;7;0;105;104,25
1997-12-08 00:00:00;Flotemysost;Dairy Products;1;21,5;21,5;0;258;258
1997-12-08 00:00:00;Gorgonzola Telino;Dairy Products;1;12,5;12,5;0;625;625
1997-12-08 00:00:00;Gustaf's Knäckebröd;Grains/Cereals;1;21;21;0;84;84
1997-12-08 00:00:00;Jack's New England Clam Chowder;Seafood;1;9,65;9,65;0;289,5;288
1997-12-08 00:00:00;Sirop d'érable;Condiments;1;28,5;28,5;0;570;570
1997-12-08 00:00:00;Tarte au sucre;Confections;1;49,3;49,3;0;739,5;739,5
1997-12-09 00:00:00;Queso Cabrales;Dairy Products;1;21;21;0;315;311,25
1997-12-10 00:00:00;Flotemysost;Dairy Products;1;21,5;21,5;0;344;344
1997-12-10 00:00:00;Raclette Courdavault;Dairy Products;1;55;55;0;1375;1375
1997-12-10 00:00:00;Thüringer Rostbratwurst;Meat/Poultry;1;123,79;123,79;0;2228,22;2228,2199999999998
1997-12-11 00:00:00;Alice Mutton;Meat/Poultry;1;39;39;0;1287;1287
1997-12-11 00:00:00;Gorgonzola Telino;Dairy Products;2;25;25;0;900;885,5
1997-12-11 00:00:00;Louisiana Hot Spiced Okra;Condiments;1;17;17;0;850;850
1997-12-11 00:00:00;Rhönbräu Klosterbier;Beverages;1;7,75;7,75;0;54,25;52,850000000000001
1997-12-12 00:00:00;Ikura;Seafood;1;31;31;0;186;186
1997-12-12 00:00:00;Laughing Lumberjack Lager;Beverages;1;14;14;0;42;42
1997-12-15 00:00:00;Gorgonzola Telino;Dairy Products;1;12,5;12,5;0;200;199,19999999999999
1997-12-15 00:00:00;Manjimup Dried Apples;Produce;1;53;53;0;6360;6354
1997-12-15 00:00:00;Rogede sild;Seafood;1;9,5;9,5;0;256,5;255,15000000000001
1997-12-15 00:00:00;Singaporean Hokkien Fried Mee;Grains/Cereals;2;28;28;0;448;443,39999999999998
1997-12-16 00:00:00;Jack's New England Clam Chowder;Seafood;1;9,65;9,65;0;96,5;96,5
1997-12-16 00:00:00;Original Frankfurter grüne Soße;Condiments;1;13;13;0;195;195
1997-12-16 00:00:00;Outback Lager;Beverages;1;15;15;0;525;525
1997-12-16 00:00:00;Pavlova;Confections;1;17,45;17,45;0;349;349
1997-12-16 00:00:00;Tarte au sucre;Confections;1;49,3;49,3;0;986;986
1997-12-17 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;38;38;0;760;756
1997-12-17 00:00:00;Gorgonzola Telino;Dairy Products;1;12,5;12,5;0;12,5;12,5
1997-12-17 00:00:00;Longlife Tofu;Produce;1;10;10;0;350;350
1997-12-17 00:00:00;Tourtière;Meat/Poultry;1;7,45;7,45;0;22,35;21,75
1997-12-18 00:00:00;Chartreuse verte;Beverages;1;18;18;0;36;35,700000000000003
1997-12-18 00:00:00;Côte de Blaye;Beverages;1;263,5;263,5;0;1317,5;1317,5
1997-12-18 00:00:00;Gorgonzola Telino;Dairy Products;1;12,5;12,5;0;125;125
1997-12-18 00:00:00;Ikura;Seafood;1;31;31;0;310;310
1997-12-18 00:00:00;Inlagd Sill;Seafood;1;19;19;0;570;570
1997-12-18 00:00:00;Mozzarella di Giovanni;Dairy Products;1;34,8;34,8;0;1044;1039,5
1997-12-18 00:00:00;Rhönbräu Klosterbier;Beverages;1;7,75;7,75;0;77,5;77,5
1997-12-19 00:00:00;Chang;Beverages;1;19;19;0;285;284,25
1997-12-19 00:00:00;Nord-Ost Matjeshering;Seafood;1;25,89;25,89;0;388,35;385,35000000000002
1997-12-19 00:00:00;Northwoods Cranberry Sauce;Condiments;1;40;40;0;1200;1194
1997-12-19 00:00:00;Rhönbräu Klosterbier;Beverages;1;7,75;7,75;0;325,5;317,10000000000002
1997-12-19 00:00:00;Thüringer Rostbratwurst;Meat/Poultry;1;123,79;123,79;0;2475,8;2474,8000000000002
1997-12-22 00:00:00;Carnarvon Tigers;Seafood;1;62,5;62,5;0;1875;1875
1997-12-22 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;38;38;0;760;757
1997-12-22 00:00:00;Rhönbräu Klosterbier;Beverages;1;7,75;7,75;0;310;308
1997-12-22 00:00:00;Scottish Longbreads;Confections;1;12,5;12,5;0;225;225
1997-12-22 00:00:00;Steeleye Stout;Beverages;1;18;18;0;270;270
1997-12-22 00:00:00;Teatime Chocolate Biscuits;Confections;1;9,2;9,2;0;460;457,5
1997-12-22 00:00:00;Uncle Bob's Organic Dried Pears;Produce;1;30;30;0;90;89,549999999999997
1997-12-22 00:00:00;Vegie-spread;Condiments;1;43,9;43,9;0;1317;1317
1997-12-23 00:00:00;Chang;Beverages;1;19;19;0;190;190
1997-12-23 00:00:00;Jack's New England Clam Chowder;Seafood;1;9,65;9,65;0;193;192
1997-12-23 00:00:00;Scottish Longbreads;Confections;1;12,5;12,5;0;187,5;187,5
1997-12-23 00:00:00;Thüringer Rostbratwurst;Meat/Poultry;1;123,79;123,79;0;1733,06;1732,3599999999999
1997-12-23 00:00:00;Tourtière;Meat/Poultry;1;7,45;7,45;0;22,35;22,350000000000001
1997-12-24 00:00:00;Alice Mutton;Meat/Poultry;1;39;39;0;1365;1356,25
1997-12-24 00:00:00;Filo Mix;Grains/Cereals;1;7;7;0;56;56
1997-12-24 00:00:00;Jack's New England Clam Chowder;Seafood;1;9,65;9,65;0;135,1;135,09999999999999
1997-12-24 00:00:00;Pavlova;Confections;1;17,45;17,45;0;1134,25;1134,25
1997-12-24 00:00:00;Tofu;Produce;1;23,25;23,25;0;348,75;345,75
1997-12-24 00:00:00;Tourtière;Meat/Poultry;1;7,45;7,45;0;44,7;43,5
1997-12-25 00:00:00;Gudbrandsdalsost;Dairy Products;1;36;36;0;864;859,20000000000005
1997-12-25 00:00:00;Gula Malacca;Condiments;1;19,45;19,45;0;194,5;194,5
1997-12-25 00:00:00;Gumbär Gummibärchen;Confections;1;31,23;31,23;0;655,83;651,63
1997-12-25 00:00:00;Queso Cabrales;Dairy Products;1;21;21;0;420;420
1997-12-25 00:00:00;Wimmers gute Semmelknödel;Grains/Cereals;1;33,25;33,25;0;1163,75;1156,75
1997-12-26 00:00:00;Guaraná Fantástica;Beverages;1;4,5;4,5;0;90;87
1997-12-26 00:00:00;Konbu;Seafood;1;6;6;0;120;117
1997-12-26 00:00:00;Manjimup Dried Apples;Produce;1;53;53;0;530;529
1997-12-26 00:00:00;Mozzarella di Giovanni;Dairy Products;1;34,8;34,8;0;348;348
1997-12-26 00:00:00;Queso Cabrales;Dairy Products;1;21;21;0;1050;1045
1997-12-26 00:00:00;Raclette Courdavault;Dairy Products;1;55;55;0;1375;1375
1997-12-26 00:00:00;Tarte au sucre;Confections;1;49,3;49,3;0;98,6;98,599999999999994
1997-12-26 00:00:00;Tourtière;Meat/Poultry;1;7,45;7,45;0;52,15;51,450000000000003
1997-12-29 00:00:00;Alice Mutton;Meat/Poultry;1;39;39;0;1560;1550
1997-12-29 00:00:00;Manjimup Dried Apples;Produce;1;53;53;0;1590;1582,5
1997-12-29 00:00:00;Nord-Ost Matjeshering;Seafood;1;25,89;25,89;0;647,25;641
1997-12-29 00:00:00;Pâté chinois;Meat/Poultry;1;24;24;0;1440;1425
1997-12-29 00:00:00;Tarte au sucre;Confections;1;49,3;49,3;0;246,5;245,25
1997-12-29 00:00:00;Thüringer Rostbratwurst;Meat/Poultry;1;123,79;123,79;0;2475,8;2470,8000000000002
1997-12-30 00:00:00;Côte de Blaye;Beverages;1;263,5;263,5;0;2635;2635
1997-12-30 00:00:00;Ikura;Seafood;1;31;31;0;1116;1116
1997-12-30 00:00:00;Maxilaku;Confections;1;20;20;0;80;79,400000000000006
1997-12-30 00:00:00;NuNuCa Nuß-Nougat-Creme;Confections;1;14;14;0;210;209,25
1997-12-30 00:00:00;Raclette Courdavault;Dairy Products;1;55;55;0;825;824,25
1997-12-30 00:00:00;Rössle Sauerkraut;Produce;1;45,6;45,6;0;1094,4;1094,4000000000001
1997-12-30 00:00:00;Sasquatch Ale;Beverages;1;14;14;0;140;140
1997-12-30 00:00:00;Teatime Chocolate Biscuits;Confections;1;9,2;9,2;0;220,8;219,59999999999999
1997-12-31 00:00:00;Boston Crab Meat;Seafood;1;18,4;18,4;0;18,4;18,399999999999999
1997-12-31 00:00:00;Chang;Beverages;1;19;19;0;380;375
1997-12-31 00:00:00;Longlife Tofu;Produce;1;10;10;0;150;146,25
1997-12-31 00:00:00;Louisiana Fiery Hot Pepper Sauce;Condiments;1;21,05;21,05;0;42,1;42,100000000000001
1998-01-01 00:00:00;Filo Mix;Grains/Cereals;1;7;7;0;140;140
1998-01-01 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;38;38;0;760;757
1998-01-01 00:00:00;Konbu;Seafood;1;6;6;0;42;42
1998-01-01 00:00:00;Lakkalikööri;Beverages;1;18;18;0;900;892,5
1998-01-01 00:00:00;NuNuCa Nuß-Nougat-Creme;Confections;1;14;14;0;70;70
1998-01-01 00:00:00;Outback Lager;Beverages;1;15;15;0;75;75
1998-01-02 00:00:00;Boston Crab Meat;Seafood;1;18,4;18,4;0;552;552
1998-01-02 00:00:00;Gorgonzola Telino;Dairy Products;1;12,5;12,5;0;200;198,40000000000001
1998-01-02 00:00:00;Mozzarella di Giovanni;Dairy Products;1;34,8;34,8;0;1392;1388
1998-01-02 00:00:00;Original Frankfurter grüne Soße;Condiments;1;13;13;0;260;260
1998-01-02 00:00:00;Teatime Chocolate Biscuits;Confections;1;9,2;9,2;0;138;138
1998-01-02 00:00:00;Tunnbröd;Grains/Cereals;1;9;9;0;162;162
1998-01-05 00:00:00;Chang;Beverages;1;19;19;0;228;225,59999999999999
1998-01-05 00:00:00;Chocolade;Confections;1;12,75;12,75;0;102;100,8
1998-01-05 00:00:00;Geitost;Dairy Products;1;2,5;2,5;0;40;40
1998-01-05 00:00:00;Ipoh Coffee;Beverages;1;46;46;0;920;917
1998-01-05 00:00:00;Jack's New England Clam Chowder;Seafood;1;9,65;9,65;0;193;193
1998-01-05 00:00:00;Sirop d'érable;Condiments;1;28,5;28,5;0;855;850,5
1998-01-05 00:00:00;Spegesild;Seafood;1;12;12;0;420;420
1998-01-06 00:00:00;Boston Crab Meat;Seafood;1;18,4;18,4;0;1104;1095
1998-01-06 00:00:00;Côte de Blaye;Beverages;2;527;527;0;15810;15808,5
1998-01-06 00:00:00;Gumbär Gummibärchen;Confections;1;31,23;31,23;0;1249,2;1243,2
1998-01-06 00:00:00;Tarte au sucre;Confections;2;98,6;98,6;0;2218,5;2213,75
1998-01-07 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;38;38;0;1140;1140
1998-01-07 00:00:00;Ipoh Coffee;Beverages;1;46;46;0;322;322
1998-01-07 00:00:00;Jack's New England Clam Chowder;Seafood;1;9,65;9,65;0;193;193
1998-01-07 00:00:00;Mascarpone Fabioli;Dairy Products;1;32;32;0;640;640
1998-01-07 00:00:00;Rhönbräu Klosterbier;Beverages;1;7,75;7,75;0;155;155
1998-01-08 00:00:00;Manjimup Dried Apples;Produce;1;53;53;0;318;318
1998-01-08 00:00:00;Outback Lager;Beverages;1;15;15;0;90;90
1998-01-08 00:00:00;Steeleye Stout;Beverages;1;18;18;0;360;360
1998-01-08 00:00:00;Tarte au sucre;Confections;1;49,3;49,3;0;147,9;147,90000000000001
1998-01-09 00:00:00;Gumbär Gummibärchen;Confections;1;31,23;31,23;0;374,76;374,75999999999999
1998-01-09 00:00:00;Jack's New England Clam Chowder;Seafood;1;9,65;9,65;0;115,8;115,8
1998-01-09 00:00:00;Original Frankfurter grüne Soße;Condiments;1;13;13;0;195;193,5
1998-01-09 00:00:00;Outback Lager;Beverages;1;15;15;0;135;135
1998-01-09 00:00:00;Perth Pasties;Meat/Poultry;1;32,8;32,8;0;656;656
1998-01-09 00:00:00;Queso Cabrales;Dairy Products;1;21;21;0;420;418
1998-01-09 00:00:00;Raclette Courdavault;Dairy Products;1;55;55;0;2200;2196
1998-01-09 00:00:00;Ravioli Angelo;Grains/Cereals;1;19,5;19,5;0;292,5;292,5
1998-01-12 00:00:00;Chartreuse verte;Beverages;1;18;18;0;378;378
1998-01-12 00:00:00;Gorgonzola Telino;Dairy Products;1;12,5;12,5;0;437,5;437,5
1998-01-12 00:00:00;Ikura;Seafood;1;31;31;0;465;465
